game_id,plate_appearance_id,pitch_number,game_date,season,game_type,pitching_team,batting_team,pitcher_id,pitcher_hand,pitcher_pitch_count_before,pitcher_days_rest,pitcher_times_through_order,pitcher_season_whiff_rate_before,pitcher_rolling_whiff_rate_before,pitcher_pitch_type_use_before,pitcher_batter_pa_before,batter_id,batter_side,batter_pa_before,batter_season_woba_before,batter_rolling_woba_before,batter_pitch_type_whiff_rate_before,batter_zone_swing_rate_before,batter_chase_rate_before,batter_contact_rate_before,expected_release_speed,expected_break_x,expected_break_z,expected_spin_rate,expected_extension,intended_plate_x,intended_plate_z,previous_pitch_1,previous_pitch_2,previous_pitch_3,previous_result_1,previous_speed_1,speed_change_from_previous,break_x_change_from_previous,break_z_change_from_previous,location_x_change_from_previous,location_z_change_from_previous,balls,strikes,outs,inning,inning_half,score_difference,runner_on_first,runner_on_second,runner_on_third,leverage_index_before,ballpark_id,park_run_factor_before,park_home_run_factor_before,park_altitude_feet,roof_state,temperature_f,wind_speed_mph,wind_direction,catcher_id,catcher_framing_rate_before,defense_alignment,defense_quality_before,pitch_name,description,release_speed,break_x,break_z,spin_rate,plate_x,plate_z,exit_velocity,plate_appearance_result,game_result
G2023-0001,PA000017,3,2023-05-02,2023,regular season,CHC,STL,P100,right,44,5,2,0.22,0.2266,0.22,12,B117,left,390,0.33,0.2839,0.26,0.6418,0.28,0.762,85,6,1.5,2450,6.1,0.3807,2.2959,four-seam fastball,changeup,,ball,94.4575,9.4575,11.0517,-13.4126,0.202,-0.8079,0,1,1,2,bottom,-2,false,false,false,0.82,American Family Field,1,0.99,593,open,59,4,in,C2,-0.01,left shade,-0.035,slider,foul,85.275,6.0386,0.6201,2431,0.2625,2.3503,,field out,loss
G2023-0001,PA000018,1,2023-05-02,2023,regular season,CHC,MIL,P100,right,44,5,2,0.22,0.211,0.22,13,B100,left,101,0.322,0.3113,0.224,0.6431,0.25,0.746,85,6,1.5,2450,6.1,0.4929,2.0397,,,,,,0,0,0,0,0,0,0,1,2,bottom,-2,false,false,false,0.82,American Family Field,1,0.99,593,open,59,4,in,C2,-0.01,left shade,-0.035,changeup,called strike,82.7484,9.4803,4.1273,1794,0.1369,2.4475,,field out,loss
G2023-0001,PA000018,2,2023-05-02,2023,regular season,CHC,MIL,P100,right,44,5,2,0.22,0.211,0.22,13,B100,left,101,0.322,0.3113,0.224,0.6431,0.25,0.746,85,6,1.5,2450,6.1,0.4929,2.0397,changeup,,,called strike,82.7484,0,0,0,0,0,0,1,1,2,bottom,-2,false,false,false,0.82,American Family Field,1,0.99,593,open,59,4,in,C2,-0.01,left shade,-0.035,curveball,ball,79.1802,7.9489,-6.6565,2652,-0.6093,2.0875,,field out,loss
G2023-0001,PA000018,3,2023-05-02,2023,regular season,CHC,MIL,P100,right,44,5,2,0.22,0.211,0.22,13,B100,left,101,0.322,0.3113,0.224,0.6431,0.25,0.746,85,6,1.5,2450,6.1,0.4929,2.0397,curveball,changeup,,ball,79.1802,-5.8198,-0.9489,8.1565,1.1022,-0.0478,0,1,1,2,bottom,-2,false,false,false,0.82,American Family Field,1,0.99,593,open,59,4,in,C2,-0.01,left shade,-0.035,slider,hit into play,83.8472,7.5744,0.6798,2461,0.553,2.174,96.4,field out,loss
G2023-0001,PA000019,1,2023-05-02,2023,regular season,CHC,STL,P100,right,51,5,2,0.22,0.2224,0.22,15,B101,left,118,0.33,0.3275,0.236,0.6456,0.265,0.73,85,6,1.5,2450,6.1,0.2261,2.3085,,,,,,0,0,0,0,0,0,0,1,2,bottom,-2,false,false,false,0.82,American Family Field,1,0.99,593,open,59,4,in,C2,-0.01,left shade,-0.035,changeup,called strike,82.7138,9.5055,4.1184,1726,-0.5675,2.7533,,field out,loss
G2023-0001,PA000019,2,2023-05-02,2023,regular season,CHC,STL,P100,right,51,5,2,0.22,0.2224,0.22,15,B101,left,118,0.33,0.3275,0.236,0.6456,0.265,0.73,85,6,1.5,2450,6.1,0.2261,2.3085,changeup,,,called strike,82.7138,0,0,0,0,0,0,1,1,2,bottom,-2,false,false,false,0.82,American Family Field,1,0.99,593,open,59,4,in,C2,-0.01,left shade,-0.035,four-seam fastball,ball,94.532,-3.801,15.392,2298,-0.3073,2.8071,,field out,loss
G2023-0001,PA000019,3,2023-05-02,2023,regular season,CHC,STL,P100,right,51,5,2,0.22,0.2224,0.22,15,B101,left,118,0.33,0.3275,0.236,0.6456,0.265,0.73,85,6,1.5,2450,6.1,0.2261,2.3085,four-seam fastball,changeup,,ball,94.532,9.532,10.801,-13.892,0.5334,-0.4986,0,1,1,2,bottom,-2,false,false,false,0.82,American Family Field,1,0.99,593,open,59,4,in,C2,-0.01,left shade,-0.035,slider,swinging strike,86.1438,7.3702,1.9677,2487,0.8967,2.1659,,field out,loss
G2023-0001,PA000020,1,2023-05-02,2023,regular season,CHC,MIL,P100,right,51,5,2,0.22,0.2087,0.22,16,B102,left,135,0.338,0.2897,0.248,0.6125,0.28,0.81,85,6,1.5,2450,6.1,0.3602,2.3979,,,,,,0,0,0,0,0,0,0,1,2,bottom,-2,false,false,false,0.82,American Family Field,1,0.99,593,open,59,4,in,C2,-0.01,left shade,-0.035,changeup,called strike,83.1133,9.5545,5.2335,1800,0.0488,2.5598,,field out,loss
G2023-0001,PA000020,2,2023-05-02,2023,regular season,CHC,MIL,P100,right,51,5,2,0.22,0.2087,0.22,16,B102,left,135,0.338,0.2897,0.248,0.6125,0.28,0.81,85,6,1.5,2450,6.1,0.3602,2.3979,changeup,,,called strike,83.1133,0,0,0,0,0,0,1,1,2,bottom,-2,false,false,false,0.82,American Family Field,1,0.99,593,open,59,4,in,C2,-0.01,left shade,-0.035,curveball,ball,78.1137,8.002,-5.9535,2586,-0.5559,2.9972,,field out,loss
G2023-0001,PA000020,3,2023-05-02,2023,regular season,CHC,MIL,P100,right,51,5,2,0.22,0.2087,0.22,16,B102,left,135,0.338,0.2897,0.248,0.6125,0.28,0.81,85,6,1.5,2450,6.1,0.3602,2.3979,curveball,changeup,,ball,78.1137,-6.8863,-1.002,7.4535,0.9161,-0.5993,0,1,1,2,bottom,-2,false,false,false,0.82,American Family Field,1,0.99,593,open,59,4,in,C2,-0.01,left shade,-0.035,slider,foul,84.4985,6.0848,1.724,2587,0.1165,2.3112,,field out,loss
G2023-0001,PA000021,1,2023-05-02,2023,regular season,CHC,STL,P100,right,23,5,2,0.22,0.2182,0.22,13,B103,left,152,0.346,0.2727,0.26,0.635,0.295,0.794,85,6,1.5,2450,6.1,0.4836,2.3798,,,,,,0,0,0,0,0,0,0,1,2,bottom,-2,false,false,false,0.82,American Family Field,1,0.99,593,open,59,4,in,C2,-0.01,left shade,-0.035,changeup,called strike,82.1685,10.7848,4.0905,1748,0.2539,3.0402,,field out,loss
G2023-0001,PA000021,2,2023-05-02,2023,regular season,CHC,STL,P100,right,23,5,2,0.22,0.2182,0.22,13,B103,left,152,0.346,0.2727,0.26,0.635,0.295,0.794,85,6,1.5,2450,6.1,0.4836,2.3798,changeup,,,called strike,82.1685,0,0,0,0,0,0,1,1,2,bottom,-2,false,false,false,0.82,American Family Field,1,0.99,593,open,59,4,in,C2,-0.01,left shade,-0.035,four-seam fastball,ball,95.2037,-4.0493,15.4077,2288,0.2391,2.9267,,field out,loss
G2023-0001,PA000021,3,2023-05-02,2023,regular season,CHC,STL,P100,right,23,5,2,0.22,0.2182,0.22,13,B103,left,152,0.346,0.2727,0.26,0.635,0.295,0.794,85,6,1.5,2450,6.1,0.4836,2.3798,four-seam fastball,changeup,,ball,95.2037,10.2037,11.0493,-13.9077,0.2445,-0.5469,1,0,1,2,bottom,-2,false,false,false,0.82,American Family Field,1,0.99,593,open,59,4,in,C2,-0.01,left shade,-0.035,slider,swinging strike,85.399,6.3979,1.8754,2370,0.8354,2.3813,,field out,loss
G2023-0001,PA000022,1,2023-05-02,2023,regular season,CHC,MIL,P100,right,23,5,2,0.22,0.2155,0.22,14,B104,left,169,0.29,0.3115,0.272,0.6335,0.31,0.778,85,6,1.5,2450,6.1,0.7592,1.8186,,,,,,0,0,0,0,0,0,0,1,2,bottom,-2,false,false,false,0.82,American Family Field,1,0.99,593,open,59,4,in,C2,-0.01,left shade,-0.035,changeup,called strike,83.5449,9.9595,5.9337,1826,0.6298,2.5854,,field out,loss
G2023-0001,PA000022,2,2023-05-02,2023,regular season,CHC,MIL,P100,right,23,5,2,0.22,0.2155,0.22,14,B104,left,169,0.29,0.3115,0.272,0.6335,0.31,0.778,85,6,1.5,2450,6.1,0.7592,1.8186,changeup,,,called strike,83.5449,0,0,0,0,0,0,1,1,2,bottom,-2,false,false,false,0.82,American Family Field,1,0.99,593,open,59,4,in,C2,-0.01,left shade,-0.035,curveball,ball,78.3914,7.2764,-6.9624,2596,-0.6408,2.6093,,field out,loss
G2023-0001,PA000022,3,2023-05-02,2023,regular season,CHC,MIL,P100,right,23,5,2,0.22,0.2155,0.22,14,B104,left,169,0.29,0.3115,0.272,0.6335,0.31,0.778,85,6,1.5,2450,6.1,0.7592,1.8186,curveball,changeup,,ball,78.3914,-6.6086,-0.2764,8.4624,1.4,-0.7907,1,0,1,2,bottom,-2,false,false,false,0.82,American Family Field,1,0.99,593,open,59,4,in,C2,-0.01,left shade,-0.035,slider,swinging strike,85.7471,7.4253,1.4494,2437,0.8277,2.5114,,field out,loss
G2023-0001,PA000023,1,2023-05-02,2023,regular season,CHC,STL,P100,right,30,5,2,0.22,0.2303,0.22,16,B105,left,186,0.298,0.3074,0.2,0.6546,0.25,0.762,85,6,1.5,2450,6.1,0.3855,1.8538,,,,,,0,0,0,0,0,0,0,1,2,bottom,-2,false,false,false,0.82,American Family Field,1,0.99,593,open,59,4,in,C2,-0.01,left shade,-0.035,changeup,called strike,83.8987,9.6066,4.3009,1731,0.4852,2.9418,,field out,loss
G2023-0001,PA000023,2,2023-05-02,2023,regular season,CHC,STL,P100,right,30,5,2,0.22,0.2303,0.22,16,B105,left,186,0.298,0.3074,0.2,0.6546,0.25,0.762,85,6,1.5,2450,6.1,0.3855,1.8538,changeup,,,called strike,83.8987,0,0,0,0,0,0,1,1,2,bottom,-2,false,false,false,0.82,American Family Field,1,0.99,593,open,59,4,in,C2,-0.01,left shade,-0.035,four-seam fastball,ball,94.8985,-4.1594,14.0197,2294,-0.2105,2.9901,,field out,loss
G2023-0001,PA000023,3,2023-05-02,2023,regular season,CHC,STL,P100,right,30,5,2,0.22,0.2303,0.22,16,B105,left,186,0.298,0.3074,0.2,0.6546,0.25,0.762,85,6,1.5,2450,6.1,0.3855,1.8538,four-seam fastball,changeup,,ball,94.8985,9.8985,11.1594,-12.5197,0.596,-1.1363,1,0,1,2,bottom,-2,false,false,false,0.82,American Family Field,1,0.99,593,open,59,4,in,C2,-0.01,left shade,-0.035,slider,foul,85.5949,6.5585,0.6962,2503,0.6622,1.6076,,field out,loss
G2023-0001,PA000024,1,2023-05-02,2023,regular season,CHC,MIL,P100,right,30,5,2,0.22,0.224,0.22,17,B106,left,203,0.306,0.328,0.212,0.624,0.265,0.746,85,6,1.5,2450,6.1,0.7427,2.4962,,,,,,0,0,0,0,0,0,0,1,2,bottom,-2,false,false,false,0.82,American Family Field,1,0.99,593,open,59,4,in,C2,-0.01,left shade,-0.035,changeup,called strike,82.0915,10.3673,4.0493,1766,0.4946,2.0549,,field out,loss
G2023-0001,PA000024,2,2023-05-02,2023,regular season,CHC,MIL,P100,right,30,5,2,0.22,0.224,0.22,17,B106,left,203,0.306,0.328,0.212,0.624,0.265,0.746,85,6,1.5,2450,6.1,0.7427,2.4962,changeup,,,called strike,82.0915,0,0,0,0,0,0,1,1,2,bottom,-2,false,false,false,0.82,American Family Field,1,0.99,593,open,59,4,in,C2,-0.01,left shade,-0.035,curveball,ball,79.3661,7.1621,-6.9131,2581,0.6215,1.8783,,field out,loss
G2023-0001,PA000024,3,2023-05-02,2023,regular season,CHC,MIL,P100,right,30,5,2,0.22,0.224,0.22,17,B106,left,203,0.306,0.328,0.212,0.624,0.265,0.746,85,6,1.5,2450,6.1,0.7427,2.4962,curveball,changeup,,ball,79.3661,-5.6339,-0.1621,8.4131,0.1212,0.6179,1,0,1,2,bottom,-2,false,false,false,0.82,American Family Field,1,0.99,593,open,59,4,in,C2,-0.01,left shade,-0.035,slider,foul,85.0946,7.2126,1.1879,2467,0.086,2.184,,field out,loss
G2023-0002,PA000025,1,2023-06-03,2023,regular season,CHC,STL,P100,right,38,6,3,0.22,0.2241,0.22,1,B107,left,221,0.314,0.2762,0.224,0.6005,0.28,0.73,85,6,1.5,2450,6.1,0.5453,2.2469,,,,,,0,0,0,0,0,0,0,2,3,top,-1,false,false,false,0.94,Busch Stadium,1.04,1.04,466,open,60,5,out,C3,0,left shade,-0.02,changeup,called strike,82.459,10.4265,5.5228,1857,-0.0628,2.4085,,field out,win
G2023-0002,PA000025,2,2023-06-03,2023,regular season,CHC,STL,P100,right,38,6,3,0.22,0.2241,0.22,1,B107,left,221,0.314,0.2762,0.224,0.6005,0.28,0.73,85,6,1.5,2450,6.1,0.5453,2.2469,changeup,,,called strike,82.459,0,0,0,0,0,0,1,2,3,top,-1,false,false,false,0.94,Busch Stadium,1.04,1.04,466,open,60,5,out,C3,0,left shade,-0.02,four-seam fastball,ball,94.2704,-3.2724,14.1987,2348,0.652,2.763,,field out,win
G2023-0002,PA000025,3,2023-06-03,2023,regular season,CHC,STL,P100,right,38,6,3,0.22,0.2241,0.22,1,B107,left,221,0.314,0.2762,0.224,0.6005,0.28,0.73,85,6,1.5,2450,6.1,0.5453,2.2469,four-seam fastball,changeup,,ball,94.2704,9.2704,10.2724,-12.6987,-0.1067,-0.5161,1,0,2,3,top,-1,false,false,false,0.94,Busch Stadium,1.04,1.04,466,open,60,5,out,C3,0,left shade,-0.02,slider,foul,84.8463,5.9102,2.2926,2508,-0.113,2.1038,,field out,win
G2023-0002,PA000026,1,2023-06-03,2023,regular season,CHC,MIL,P100,right,38,6,3,0.22,0.2302,0.22,2,B108,left,238,0.322,0.2937,0.236,0.6504,0.295,0.81,85,6,1.5,2450,6.1,0.6698,1.9486,,,,,,0,0,0,0,0,0,0,2,3,top,-1,false,false,false,0.94,Busch Stadium,1.04,1.04,466,open,60,5,out,C3,0,left shade,-0.02,changeup,called strike,83.7763,9.7134,5.3161,1888,0.1282,3.0602,,field out,win
G2023-0002,PA000026,2,2023-06-03,2023,regular season,CHC,MIL,P100,right,38,6,3,0.22,0.2302,0.22,2,B108,left,238,0.322,0.2937,0.236,0.6504,0.295,0.81,85,6,1.5,2450,6.1,0.6698,1.9486,changeup,,,called strike,83.7763,0,0,0,0,0,0,1,2,3,top,-1,false,false,false,0.94,Busch Stadium,1.04,1.04,466,open,60,5,out,C3,0,left shade,-0.02,curveball,ball,78.4108,7.4116,-6.2681,2737,-0.0847,3.1149,,field out,win
G2023-0002,PA000026,3,2023-06-03,2023,regular season,CHC,MIL,P100,right,38,6,3,0.22,0.2302,0.22,2,B108,left,238,0.322,0.2937,0.236,0.6504,0.295,0.81,85,6,1.5,2450,6.1,0.6698,1.9486,curveball,changeup,,ball,78.4108,-6.5892,-0.4116,7.7681,0.7545,-1.1663,1,0,2,3,top,-1,false,false,false,0.94,Busch Stadium,1.04,1.04,466,open,60,5,out,C3,0,left shade,-0.02,slider,hit into play,84.751,7.5928,0.9795,2530,0.497,2.3064,84.3,field out,win
G2023-0002,PA000027,1,2023-06-03,2023,regular season,CHC,STL,P100,right,45,6,3,0.22,0.2077,0.22,4,B109,left,255,0.33,0.3133,0.248,0.6489,0.31,0.794,85,6,1.5,2450,6.1,0.5148,2.328,,,,,,0,0,0,0,0,0,0,2,3,top,-1,false,false,false,0.94,Busch Stadium,1.04,1.04,466,open,60,5,out,C3,0,left shade,-0.02,changeup,called strike,83.2701,9.7124,4.5336,1812,-0.1978,2.2997,,field out,win
G2023-0002,PA000027,2,2023-06-03,2023,regular season,CHC,STL,P100,right,45,6,3,0.22,0.2077,0.22,4,B109,left,255,0.33,0.3133,0.248,0.6489,0.31,0.794,85,6,1.5,2450,6.1,0.5148,2.328,changeup,,,called strike,83.2701,0,0,0,0,0,0,1,2,3,top,-1,false,false,false,0.94,Busch Stadium,1.04,1.04,466,open,60,5,out,C3,0,left shade,-0.02,four-seam fastball,ball,94.5732,-3.1138,14.8454,2433,-0.5229,2.0158,,field out,win
G2023-0002,PA000027,3,2023-06-03,2023,regular season,CHC,STL,P100,right,45,6,3,0.22,0.2077,0.22,4,B109,left,255,0.33,0.3133,0.248,0.6489,0.31,0.794,85,6,1.5,2450,6.1,0.5148,2.328,four-seam fastball,changeup,,ball,94.5732,9.5732,10.1138,-13.3454,1.0377,0.3122,1,0,2,3,top,-1,false,false,false,0.94,Busch Stadium,1.04,1.04,466,open,60,5,out,C3,0,left shade,-0.02,slider,foul,85.9674,6.047,1.7486,2563,0.4544,2.0968,,field out,win
G2023-0002,PA000028,1,2023-06-03,2023,regular season,CHC,MIL,P100,right,45,6,3,0.22,0.2226,0.22,5,B110,left,272,0.338,0.3174,0.26,0.6446,0.25,0.778,85,6,1.5,2450,6.1,0.1477,1.9245,,,,,,0,0,0,0,0,0,0,2,3,top,-1,false,false,false,0.94,Busch Stadium,1.04,1.04,466,open,60,5,out,C3,0,left shade,-0.02,changeup,called strike,82.0591,9.4231,5.4875,1847,-0.3406,3.0544,,field out,win
G2023-0002,PA000028,2,2023-06-03,2023,regular season,CHC,MIL,P100,right,45,6,3,0.22,0.2226,0.22,5,B110,left,272,0.338,0.3174,0.26,0.6446,0.25,0.778,85,6,1.5,2450,6.1,0.1477,1.9245,changeup,,,called strike,82.0591,0,0,0,0,0,0,1,2,3,top,-1,false,false,false,0.94,Busch Stadium,1.04,1.04,466,open,60,5,out,C3,0,left shade,-0.02,curveball,ball,78.759,7.3207,-6.0216,2685,-0.8692,2.8455,,field out,win
G2023-0002,PA000028,3,2023-06-03,2023,regular season,CHC,MIL,P100,right,45,6,3,0.22,0.2226,0.22,5,B110,left,272,0.338,0.3174,0.26,0.6446,0.25,0.778,85,6,1.5,2450,6.1,0.1477,1.9245,curveball,changeup,,ball,78.759,-6.241,-0.3207,7.5216,1.0169,-0.921,1,0,2,3,top,-1,false,false,false,0.94,Busch Stadium,1.04,1.04,466,open,60,5,out,C3,0,left shade,-0.02,slider,swinging strike,84.661,5.9827,0.9869,2459,0.7532,2.0347,,field out,win
G2023-0002,PA000029,1,2023-06-03,2023,regular season,CHC,STL,P100,right,52,6,3,0.22,0.2211,0.22,7,B111,left,289,0.346,0.2751,0.272,0.614,0.265,0.762,85,6,1.5,2450,6.1,0.2149,2.2973,,,,,,0,0,0,0,0,0,0,2,3,top,-1,false,false,false,0.94,Busch Stadium,1.04,1.04,466,open,60,5,out,C3,0,left shade,-0.02,changeup,called strike,82.4395,10.3951,5.4275,1772,-0.7012,3.1628,,field out,win
G2023-0002,PA000029,2,2023-06-03,2023,regular season,CHC,STL,P100,right,52,6,3,0.22,0.2211,0.22,7,B111,left,289,0.346,0.2751,0.272,0.614,0.265,0.762,85,6,1.5,2450,6.1,0.2149,2.2973,changeup,,,called strike,82.4395,0,0,0,0,0,0,1,2,3,top,-1,false,false,false,0.94,Busch Stadium,1.04,1.04,466,open,60,5,out,C3,0,left shade,-0.02,four-seam fastball,ball,95.4761,-4.9269,14.4363,2426,0.0784,2.3412,,field out,win
G2023-0002,PA000029,3,2023-06-03,2023,regular season,CHC,STL,P100,right,52,6,3,0.22,0.2211,0.22,7,B111,left,289,0.346,0.2751,0.272,0.614,0.265,0.762,85,6,1.5,2450,6.1,0.2149,2.2973,four-seam fastball,changeup,,ball,95.4761,10.4761,11.9269,-12.9363,0.1365,-0.0439,1,0,2,3,top,-1,false,false,false,0.94,Busch Stadium,1.04,1.04,466,open,60,5,out,C3,0,left shade,-0.02,slider,hit into play,84.3721,5.8293,1.2516,2478,0.8478,1.8235,82.5,field out,win
G2023-0002,PA000030,1,2023-06-03,2023,regular season,CHC,MIL,P100,right,52,6,3,0.22,0.2222,0.22,8,B112,left,306,0.29,0.286,0.2,0.6327,0.28,0.746,85,6,1.5,2450,6.1,0.4692,1.8374,,,,,,0,0,0,0,0,0,0,2,3,top,-1,false,false,false,0.94,Busch Stadium,1.04,1.04,466,open,60,5,out,C3,0,left shade,-0.02,changeup,called strike,82.0342,9.1757,4.8927,1760,-0.2731,2.8275,,field out,win
G2023-0002,PA000030,2,2023-06-03,2023,regular season,CHC,MIL,P100,right,52,6,3,0.22,0.2222,0.22,8,B112,left,306,0.29,0.286,0.2,0.6327,0.28,0.746,85,6,1.5,2450,6.1,0.4692,1.8374,changeup,,,called strike,82.0342,0,0,0,0,0,0,1,2,3,top,-1,false,false,false,0.94,Busch Stadium,1.04,1.04,466,open,60,5,out,C3,0,left shade,-0.02,curveball,ball,79.6903,7.2185,-6.2541,2624,0.5626,2.4782,,field out,win
G2023-0002,PA000030,3,2023-06-03,2023,regular season,CHC,MIL,P100,right,52,6,3,0.22,0.2222,0.22,8,B112,left,306,0.29,0.286,0.2,0.6327,0.28,0.746,85,6,1.5,2450,6.1,0.4692,1.8374,curveball,changeup,,ball,79.6903,-5.3097,-0.2185,7.7541,-0.0934,-0.6408,1,0,2,3,top,-1,false,false,false,0.94,Busch Stadium,1.04,1.04,466,open,60,5,out,C3,0,left shade,-0.02,slider,hit into play,85.3097,6.4866,1.0208,2577,0.7509,1.7624,97.2,field out,win
G2023-0002,PA000031,1,2023-06-03,2023,regular season,CHC,STL,P100,right,24,6,3,0.22,0.2285,0.22,5,B113,left,323,0.298,0.2947,0.212,0.6436,0.295,0.73,85,6,1.5,2450,6.1,0.3358,2.1931,,,,,,0,0,0,0,0,0,0,2,3,top,-1,false,false,false,0.94,Busch Stadium,1.04,1.04,466,open,60,5,out,C3,0,left shade,-0.02,changeup,called strike,82.4845,10.9395,5.2582,1871,-0.1934,2.3799,,field out,win
G2023-0002,PA000031,2,2023-06-03,2023,regular season,CHC,STL,P100,right,24,6,3,0.22,0.2285,0.22,5,B113,left,323,0.298,0.2947,0.212,0.6436,0.295,0.73,85,6,1.5,2450,6.1,0.3358,2.1931,changeup,,,called strike,82.4845,0,0,0,0,0,0,1,2,3,top,-1,false,false,false,0.94,Busch Stadium,1.04,1.04,466,open,60,5,out,C3,0,left shade,-0.02,four-seam fastball,ball,95.8393,-3.5609,14.3822,2437,0.8681,2.3871,,field out,win
G2023-0002,PA000031,3,2023-06-03,2023,regular season,CHC,STL,P100,right,24,6,3,0.22,0.2285,0.22,5,B113,left,323,0.298,0.2947,0.212,0.6436,0.295,0.73,85,6,1.5,2450,6.1,0.3358,2.1931,four-seam fastball,changeup,,ball,95.8393,10.8393,10.5609,-12.8822,-0.5323,-0.194,1,1,2,3,top,-1,false,false,false,0.94,Busch Stadium,1.04,1.04,466,open,60,5,out,C3,0,left shade,-0.02,slider,swinging strike,85.5367,6.013,1.04,2383,-0.0354,1.5746,,field out,win
G2023-0002,PA000032,1,2023-06-03,2023,regular season,CHC,MIL,P100,right,24,6,3,0.22,0.2232,0.22,6,B114,left,340,0.306,0.298,0.224,0.655,0.31,0.81,85,6,1.5,2450,6.1,0.5904,2.168,,,,,,0,0,0,0,0,0,0,2,3,top,-1,false,false,false,0.94,Busch Stadium,1.04,1.04,466,open,60,5,out,C3,0,left shade,-0.02,changeup,called strike,82.1268,10.1319,4.124,1858,-0.2724,2.8418,,field out,win
G2023-0002,PA000032,2,2023-06-03,2023,regular season,CHC,MIL,P100,right,24,6,3,0.22,0.2232,0.22,6,B114,left,340,0.306,0.298,0.224,0.655,0.31,0.81,85,6,1.5,2450,6.1,0.5904,2.168,changeup,,,called strike,82.1268,0,0,0,0,0,0,1,2,3,top,-1,false,false,false,0.94,Busch Stadium,1.04,1.04,466,open,60,5,out,C3,0,left shade,-0.02,curveball,ball,79.9361,8.8633,-5.0292,2564,-0.8178,3.3424,,field out,win
G2023-0002,PA000032,3,2023-06-03,2023,regular season,CHC,MIL,P100,right,24,6,3,0.22,0.2232,0.22,6,B114,left,340,0.306,0.298,0.224,0.655,0.31,0.81,85,6,1.5,2450,6.1,0.5904,2.168,curveball,changeup,,ball,79.9361,-5.0639,-1.8633,6.5292,1.4082,-1.1744,1,1,2,3,top,-1,false,false,false,0.94,Busch Stadium,1.04,1.04,466,open,60,5,out,C3,0,left shade,-0.02,slider,foul,84.2347,6.5044,0.9875,2435,0.7084,2.5253,,field out,win
G2023-0002,PA000033,1,2023-06-03,2023,regular season,CHC,STL,P100,right,31,6,3,0.22,0.2204,0.22,8,B115,left,357,0.314,0.3158,0.236,0.6596,0.25,0.794,85,6,1.5,2450,6.1,0.5322,1.9953,,,,,,0,0,0,0,0,0,0,2,3,top,-1,false,false,false,0.94,Busch Stadium,1.04,1.04,466,open,60,5,out,C3,0,left shade,-0.02,changeup,called strike,82.9931,10.7407,4.549,1847,-0.5408,2.673,,field out,win
G2023-0002,PA000033,2,2023-06-03,2023,regular season,CHC,STL,P100,right,31,6,3,0.22,0.2204,0.22,8,B115,left,357,0.314,0.3158,0.236,0.6596,0.25,0.794,85,6,1.5,2450,6.1,0.5322,1.9953,changeup,,,called strike,82.9931,0,0,0,0,0,0,1,2,3,top,-1,false,false,false,0.94,Busch Stadium,1.04,1.04,466,open,60,5,out,C3,0,left shade,-0.02,four-seam fastball,ball,94.7776,-4.4991,14.0676,2393,0.6371,2.0737,,field out,win
G2023-0002,PA000033,3,2023-06-03,2023,regular season,CHC,STL,P100,right,31,6,3,0.22,0.2204,0.22,8,B115,left,357,0.314,0.3158,0.236,0.6596,0.25,0.794,85,6,1.5,2450,6.1,0.5322,1.9953,four-seam fastball,changeup,,ball,94.7776,9.7776,11.4991,-12.5676,-0.1049,-0.0784,1,1,2,3,top,-1,false,false,false,0.94,Busch Stadium,1.04,1.04,466,open,60,5,out,C3,0,left shade,-0.02,slider,swinging strike,85.8224,7.1971,0.5932,2539,-0.0345,2.3154,,field out,win
G2023-0002,PA000034,1,2023-06-03,2023,regular season,CHC,MIL,P100,right,31,6,3,0.22,0.2205,0.22,9,B116,left,374,0.322,0.2765,0.248,0.6472,0.265,0.778,85,6,1.5,2450,6.1,0.1627,2.2248,,,,,,0,0,0,0,0,0,0,2,3,top,-1,false,false,false,0.94,Busch Stadium,1.04,1.04,466,open,60,5,out,C3,0,left shade,-0.02,changeup,called strike,82.3891,9.9317,4.5281,1740,0.3254,2.607,,field out,win
G2023-0002,PA000034,2,2023-06-03,2023,regular season,CHC,MIL,P100,right,31,6,3,0.22,0.2205,0.22,9,B116,left,374,0.322,0.2765,0.248,0.6472,0.265,0.778,85,6,1.5,2450,6.1,0.1627,2.2248,changeup,,,called strike,82.3891,0,0,0,0,0,0,1,2,3,top,-1,false,false,false,0.94,Busch Stadium,1.04,1.04,466,open,60,5,out,C3,0,left shade,-0.02,curveball,ball,79.6216,8.1127,-5.6245,2653,0.8928,2.4105,,field out,win
G2023-0002,PA000034,3,2023-06-03,2023,regular season,CHC,MIL,P100,right,31,6,3,0.22,0.2205,0.22,9,B116,left,374,0.322,0.2765,0.248,0.6472,0.265,0.778,85,6,1.5,2450,6.1,0.1627,2.2248,curveball,changeup,,ball,79.6216,-5.3784,-1.1127,7.1245,-0.7301,-0.1857,1,1,2,3,top,-1,false,false,false,0.94,Busch Stadium,1.04,1.04,466,open,60,5,out,C3,0,left shade,-0.02,slider,swinging strike,85.5804,6.3286,0.807,2552,-0.0574,2.039,,field out,win
