game_id,plate_appearance_id,pitch_number,game_date,season,game_type,pitching_team,batting_team,pitcher_id,pitcher_hand,pitcher_pitch_count_before,pitcher_days_rest,pitcher_times_through_order,pitcher_season_whiff_rate_before,pitcher_rolling_whiff_rate_before,pitcher_pitch_type_use_before,pitcher_batter_pa_before,batter_id,batter_side,batter_pa_before,batter_season_woba_before,batter_rolling_woba_before,batter_pitch_type_whiff_rate_before,batter_zone_swing_rate_before,batter_chase_rate_before,batter_contact_rate_before,expected_release_speed,expected_break_x,expected_break_z,expected_spin_rate,expected_extension,intended_plate_x,intended_plate_z,previous_pitch_1,previous_pitch_2,previous_pitch_3,previous_result_1,previous_speed_1,speed_change_from_previous,break_x_change_from_previous,break_z_change_from_previous,location_x_change_from_previous,location_z_change_from_previous,balls,strikes,outs,inning,inning_half,score_difference,runner_on_first,runner_on_second,runner_on_third,leverage_index_before,ballpark_id,park_run_factor_before,park_home_run_factor_before,park_altitude_feet,roof_state,temperature_f,wind_speed_mph,wind_direction,catcher_id,catcher_framing_rate_before,defense_alignment,defense_quality_before,pitch_name,description,release_speed,break_x,break_z,spin_rate,plate_x,plate_z,exit_velocity,plate_appearance_result,game_result
G2023-0001,PA000017,2,2023-05-02,2023,regular season,CHC,MIL,P100,right,30,5,2,0.22,0.2133,0.22,11,B100,left,101,0.322,0.3118,0.224,0.6241,0.25,0.746,85,6,1.5,2450,6.1,0.5959,2.4996,sweeper,,,called strike,89.4291,0,0,0,0,0,0,1,1,2,bottom,-2,false,false,false,0.82,American Family Field,1,0.99,593,open,59,4,in,C2,-0.01,left shade,-0.035,four-seam fastball,ball,94.9483,-4.0874,15.0047,2368,0.6045,2.7026,,field out,loss
G2023-0001,PA000017,3,2023-05-02,2023,regular season,CHC,MIL,P100,right,30,5,2,0.22,0.2133,0.22,11,B100,left,101,0.322,0.3118,0.224,0.6241,0.25,0.746,85,6,1.5,2450,6.1,0.5959,2.4996,four-seam fastball,sweeper,,ball,94.9483,9.9483,11.0874,-13.5047,-0.0086,-0.203,0,1,1,2,bottom,-2,false,false,false,0.82,American Family Field,1,0.99,593,open,59,4,in,C2,-0.01,left shade,-0.035,slider,hit into play,84.0771,5.9001,1.0506,2449,0.6703,1.7026,92.5,field out,loss
G2023-0001,PA000018,1,2023-05-02,2023,regular season,CHC,MIL,P100,right,30,5,2,0.22,0.2255,0.22,11,B100,left,101,0.322,0.3037,0.224,0.6205,0.25,0.746,85,6,1.5,2450,6.1,0.3619,1.9681,,,,,,0,0,0,0,0,0,0,1,2,bottom,-2,false,false,false,0.82,American Family Field,1,0.99,593,open,59,4,in,C2,-0.01,left shade,-0.035,sweeper,called strike,88.1273,2.9388,8.1825,2443,0.1351,2.4642,,field out,loss
G2023-0001,PA000018,2,2023-05-02,2023,regular season,CHC,MIL,P100,right,30,5,2,0.22,0.2255,0.22,11,B100,left,101,0.322,0.3037,0.224,0.6205,0.25,0.746,85,6,1.5,2450,6.1,0.3619,1.9681,sweeper,,,called strike,88.1273,0,0,0,0,0,0,1,1,2,bottom,-2,false,false,false,0.82,American Family Field,1,0.99,593,open,59,4,in,C2,-0.01,left shade,-0.035,sinker,ball,93.3435,-9.979,7.323,2119,-0.0699,3.122,,field out,loss
G2023-0001,PA000018,3,2023-05-02,2023,regular season,CHC,MIL,P100,right,30,5,2,0.22,0.2255,0.22,11,B100,left,101,0.322,0.3037,0.224,0.6205,0.25,0.746,85,6,1.5,2450,6.1,0.3619,1.9681,sinker,sweeper,,ball,93.3435,8.3435,16.979,-5.823,0.4318,-1.1539,0,1,1,2,bottom,-2,false,false,false,0.82,American Family Field,1,0.99,593,open,59,4,in,C2,-0.01,left shade,-0.035,slider,swinging strike,85.5515,5.9747,1.3294,2507,0.494,2.4832,,field out,loss
G2023-0001,PA000019,1,2023-05-02,2023,regular season,CHC,MIL,P100,right,30,5,2,0.22,0.2224,0.22,11,B100,left,101,0.322,0.3275,0.224,0.6456,0.25,0.746,85,6,1.5,2450,6.1,0.2261,2.3085,,,,,,0,0,0,0,0,0,0,1,2,bottom,-2,false,false,false,0.82,American Family Field,1,0.99,593,open,59,4,in,C2,-0.01,left shade,-0.035,sweeper,called strike,88.7138,2.5055,7.1184,2376,-0.5675,2.7533,,field out,loss
G2023-0001,PA000019,2,2023-05-02,2023,regular season,CHC,MIL,P100,right,30,5,2,0.22,0.2224,0.22,11,B100,left,101,0.322,0.3275,0.224,0.6456,0.25,0.746,85,6,1.5,2450,6.1,0.2261,2.3085,sweeper,,,called strike,88.7138,0,0,0,0,0,0,1,1,2,bottom,-2,false,false,false,0.82,American Family Field,1,0.99,593,open,59,4,in,C2,-0.01,left shade,-0.035,curveball,ball,78.532,8.199,-5.608,2598,-0.3073,2.8071,,field out,loss
G2023-0001,PA000019,3,2023-05-02,2023,regular season,CHC,MIL,P100,right,30,5,2,0.22,0.2224,0.22,11,B100,left,101,0.322,0.3275,0.224,0.6456,0.25,0.746,85,6,1.5,2450,6.1,0.2261,2.3085,curveball,sweeper,,ball,78.532,-6.468,-1.199,7.108,0.5334,-0.4986,0,1,1,2,bottom,-2,false,false,false,0.82,American Family Field,1,0.99,593,open,59,4,in,C2,-0.01,left shade,-0.035,slider,swinging strike,86.1438,7.3702,1.9677,2487,0.8967,2.1659,,field out,loss
G2023-0001,PA000020,1,2023-05-02,2023,regular season,CHC,MIL,P100,right,30,5,2,0.22,0.2087,0.22,11,B100,left,101,0.322,0.2897,0.224,0.6125,0.25,0.746,85,6,1.5,2450,6.1,0.3602,2.3979,,,,,,0,0,0,0,0,0,0,1,2,bottom,-2,false,false,false,0.82,American Family Field,1,0.99,593,open,59,4,in,C2,-0.01,left shade,-0.035,sweeper,called strike,89.1133,2.5545,8.2335,2450,0.0488,2.5598,,field out,loss
G2023-0001,PA000020,2,2023-05-02,2023,regular season,CHC,MIL,P100,right,30,5,2,0.22,0.2087,0.22,11,B100,left,101,0.322,0.2897,0.224,0.6125,0.25,0.746,85,6,1.5,2450,6.1,0.3602,2.3979,sweeper,,,called strike,89.1133,0,0,0,0,0,0,1,1,2,bottom,-2,false,false,false,0.82,American Family Field,1,0.99,593,open,59,4,in,C2,-0.01,left shade,-0.035,changeup,ball,83.1137,-10.998,4.0465,1746,-0.5559,2.9972,,field out,loss
G2023-0001,PA000020,3,2023-05-02,2023,regular season,CHC,MIL,P100,right,30,5,2,0.22,0.2087,0.22,11,B100,left,101,0.322,0.2897,0.224,0.6125,0.25,0.746,85,6,1.5,2450,6.1,0.3602,2.3979,changeup,sweeper,,ball,83.1137,-1.8863,17.998,-2.5465,0.9161,-0.5993,0,1,1,2,bottom,-2,false,false,false,0.82,American Family Field,1,0.99,593,open,59,4,in,C2,-0.01,left shade,-0.035,slider,foul,84.4985,6.0848,1.724,2587,0.1165,2.3112,,field out,loss
G2023-0001,PA000021,1,2023-05-02,2023,regular season,CHC,MIL,P100,right,37,5,2,0.22,0.2182,0.22,12,B100,left,101,0.322,0.2727,0.224,0.635,0.25,0.746,85,6,1.5,2450,6.1,0.4836,2.3798,,,,,,0,0,0,0,0,0,0,1,2,bottom,-2,false,false,false,0.82,American Family Field,1,0.99,593,open,59,4,in,C2,-0.01,left shade,-0.035,sweeper,called strike,88.1685,3.7848,7.0905,2398,0.2539,3.0402,,field out,loss
G2023-0001,PA000021,2,2023-05-02,2023,regular season,CHC,MIL,P100,right,37,5,2,0.22,0.2182,0.22,12,B100,left,101,0.322,0.2727,0.224,0.635,0.25,0.746,85,6,1.5,2450,6.1,0.4836,2.3798,sweeper,,,called strike,88.1685,0,0,0,0,0,0,1,1,2,bottom,-2,false,false,false,0.82,American Family Field,1,0.99,593,open,59,4,in,C2,-0.01,left shade,-0.035,four-seam fastball,ball,95.2037,-4.0493,15.4077,2288,0.2391,2.9267,,field out,loss
G2023-0001,PA000021,3,2023-05-02,2023,regular season,CHC,MIL,P100,right,37,5,2,0.22,0.2182,0.22,12,B100,left,101,0.322,0.2727,0.224,0.635,0.25,0.746,85,6,1.5,2450,6.1,0.4836,2.3798,four-seam fastball,sweeper,,ball,95.2037,10.2037,11.0493,-13.9077,0.2445,-0.5469,0,1,1,2,bottom,-2,false,false,false,0.82,American Family Field,1,0.99,593,open,59,4,in,C2,-0.01,left shade,-0.035,slider,swinging strike,85.399,6.3979,1.8754,2370,0.8354,2.3813,,field out,loss
G2023-0001,PA000022,1,2023-05-02,2023,regular season,CHC,MIL,P100,right,37,5,2,0.22,0.2155,0.22,12,B100,left,101,0.322,0.3115,0.224,0.6335,0.25,0.746,85,6,1.5,2450,6.1,0.7592,1.8186,,,,,,0,0,0,0,0,0,0,1,2,bottom,-2,false,false,false,0.82,American Family Field,1,0.99,593,open,59,4,in,C2,-0.01,left shade,-0.035,sweeper,called strike,89.5449,2.9595,8.9337,2476,0.6298,2.5854,,field out,loss
G2023-0001,PA000022,2,2023-05-02,2023,regular season,CHC,MIL,P100,right,37,5,2,0.22,0.2155,0.22,12,B100,left,101,0.322,0.3115,0.224,0.6335,0.25,0.746,85,6,1.5,2450,6.1,0.7592,1.8186,sweeper,,,called strike,89.5449,0,0,0,0,0,0,1,1,2,bottom,-2,false,false,false,0.82,American Family Field,1,0.99,593,open,59,4,in,C2,-0.01,left shade,-0.035,sinker,ball,93.3914,-10.7236,7.0376,2126,-0.6408,2.6093,,field out,loss
G2023-0001,PA000022,3,2023-05-02,2023,regular season,CHC,MIL,P100,right,37,5,2,0.22,0.2155,0.22,12,B100,left,101,0.322,0.3115,0.224,0.6335,0.25,0.746,85,6,1.5,2450,6.1,0.7592,1.8186,sinker,sweeper,,ball,93.3914,8.3914,17.7236,-5.5376,1.4,-0.7907,0,1,1,2,bottom,-2,false,false,false,0.82,American Family Field,1,0.99,593,open,59,4,in,C2,-0.01,left shade,-0.035,slider,swinging strike,85.7471,7.4253,1.4494,2437,0.8277,2.5114,,field out,loss
G2023-0001,PA000023,1,2023-05-02,2023,regular season,CHC,MIL,P100,right,37,5,2,0.22,0.2303,0.22,12,B100,left,101,0.322,0.3074,0.224,0.6546,0.25,0.746,85,6,1.5,2450,6.1,0.3855,1.8538,,,,,,0,0,0,0,0,0,0,1,2,bottom,-2,false,false,false,0.82,American Family Field,1,0.99,593,open,59,4,in,C2,-0.01,left shade,-0.035,sweeper,called strike,89.8987,2.6066,7.3009,2381,0.4852,2.9418,,field out,loss
G2023-0001,PA000023,2,2023-05-02,2023,regular season,CHC,MIL,P100,right,37,5,2,0.22,0.2303,0.22,12,B100,left,101,0.322,0.3074,0.224,0.6546,0.25,0.746,85,6,1.5,2450,6.1,0.3855,1.8538,sweeper,,,called strike,89.8987,0,0,0,0,0,0,1,1,2,bottom,-2,false,false,false,0.82,American Family Field,1,0.99,593,open,59,4,in,C2,-0.01,left shade,-0.035,curveball,ball,78.8985,7.8406,-6.9803,2594,-0.2105,2.9901,,field out,loss
G2023-0001,PA000023,3,2023-05-02,2023,regular season,CHC,MIL,P100,right,37,5,2,0.22,0.2303,0.22,12,B100,left,101,0.322,0.3074,0.224,0.6546,0.25,0.746,85,6,1.5,2450,6.1,0.3855,1.8538,curveball,sweeper,,ball,78.8985,-6.1015,-0.8406,8.4803,0.596,-1.1363,0,1,1,2,bottom,-2,false,false,false,0.82,American Family Field,1,0.99,593,open,59,4,in,C2,-0.01,left shade,-0.035,slider,foul,85.5949,6.5585,0.6962,2503,0.6622,1.6076,,field out,loss
G2023-0001,PA000024,1,2023-05-02,2023,regular season,CHC,MIL,P100,right,37,5,2,0.22,0.224,0.22,12,B100,left,101,0.322,0.328,0.224,0.624,0.25,0.746,85,6,1.5,2450,6.1,0.7427,2.4962,,,,,,0,0,0,0,0,0,0,1,2,bottom,-2,false,false,false,0.82,American Family Field,1,0.99,593,open,59,4,in,C2,-0.01,left shade,-0.035,sweeper,called strike,88.0915,3.3673,7.0493,2416,0.4946,2.0549,,field out,loss
G2023-0001,PA000024,2,2023-05-02,2023,regular season,CHC,MIL,P100,right,37,5,2,0.22,0.224,0.22,12,B100,left,101,0.322,0.328,0.224,0.624,0.25,0.746,85,6,1.5,2450,6.1,0.7427,2.4962,sweeper,,,called strike,88.0915,0,0,0,0,0,0,1,1,2,bottom,-2,false,false,false,0.82,American Family Field,1,0.99,593,open,59,4,in,C2,-0.01,left shade,-0.035,changeup,ball,84.3661,-11.8379,3.0869,1741,0.6215,1.8783,,field out,loss
G2023-0001,PA000024,3,2023-05-02,2023,regular season,CHC,MIL,P100,right,37,5,2,0.22,0.224,0.22,12,B100,left,101,0.322,0.328,0.224,0.624,0.25,0.746,85,6,1.5,2450,6.1,0.7427,2.4962,changeup,sweeper,,ball,84.3661,-0.6339,18.8379,-1.5869,0.1212,0.6179,0,1,1,2,bottom,-2,false,false,false,0.82,American Family Field,1,0.99,593,open,59,4,in,C2,-0.01,left shade,-0.035,slider,foul,85.0946,7.2126,1.1879,2467,0.086,2.184,,field out,loss
G2023-0002,PA000025,1,2023-06-03,2023,regular season,CHC,MIL,P100,right,24,6,3,0.22,0.2241,0.22,10,B100,left,102,0.322,0.2762,0.224,0.6005,0.25,0.746,85,6,1.5,2450,6.1,0.5453,2.2469,,,,,,0,0,0,0,0,0,0,2,3,top,-1,false,false,false,0.94,Busch Stadium,1.04,1.04,466,open,60,5,out,C3,0,left shade,-0.02,sweeper,called strike,88.459,3.4265,8.5228,2507,-0.0628,2.4085,,field out,win
G2023-0002,PA000025,2,2023-06-03,2023,regular season,CHC,MIL,P100,right,24,6,3,0.22,0.2241,0.22,10,B100,left,102,0.322,0.2762,0.224,0.6005,0.25,0.746,85,6,1.5,2450,6.1,0.5453,2.2469,sweeper,,,called strike,88.459,0,0,0,0,0,0,1,2,3,top,-1,false,false,false,0.94,Busch Stadium,1.04,1.04,466,open,60,5,out,C3,0,left shade,-0.02,four-seam fastball,ball,94.2704,-3.2724,14.1987,2348,0.652,2.763,,field out,win
G2023-0002,PA000025,3,2023-06-03,2023,regular season,CHC,MIL,P100,right,24,6,3,0.22,0.2241,0.22,10,B100,left,102,0.322,0.2762,0.224,0.6005,0.25,0.746,85,6,1.5,2450,6.1,0.5453,2.2469,four-seam fastball,sweeper,,ball,94.2704,9.2704,10.2724,-12.6987,-0.1067,-0.5161,1,0,2,3,top,-1,false,false,false,0.94,Busch Stadium,1.04,1.04,466,open,60,5,out,C3,0,left shade,-0.02,slider,foul,84.8463,5.9102,2.2926,2508,-0.113,2.1038,,field out,win
G2023-0002,PA000026,1,2023-06-03,2023,regular season,CHC,MIL,P100,right,24,6,3,0.22,0.2302,0.22,10,B100,left,102,0.322,0.2937,0.224,0.6504,0.25,0.746,85,6,1.5,2450,6.1,0.6698,1.9486,,,,,,0,0,0,0,0,0,0,2,3,top,-1,false,false,false,0.94,Busch Stadium,1.04,1.04,466,open,60,5,out,C3,0,left shade,-0.02,sweeper,called strike,89.7763,2.7134,8.3161,2538,0.1282,3.0602,,field out,win
G2023-0002,PA000026,2,2023-06-03,2023,regular season,CHC,MIL,P100,right,24,6,3,0.22,0.2302,0.22,10,B100,left,102,0.322,0.2937,0.224,0.6504,0.25,0.746,85,6,1.5,2450,6.1,0.6698,1.9486,sweeper,,,called strike,89.7763,0,0,0,0,0,0,1,2,3,top,-1,false,false,false,0.94,Busch Stadium,1.04,1.04,466,open,60,5,out,C3,0,left shade,-0.02,sinker,ball,93.4108,-10.5884,7.7319,2267,-0.0847,3.1149,,field out,win
G2023-0002,PA000026,3,2023-06-03,2023,regular season,CHC,MIL,P100,right,24,6,3,0.22,0.2302,0.22,10,B100,left,102,0.322,0.2937,0.224,0.6504,0.25,0.746,85,6,1.5,2450,6.1,0.6698,1.9486,sinker,sweeper,,ball,93.4108,8.4108,17.5884,-6.2319,0.7545,-1.1663,1,0,2,3,top,-1,false,false,false,0.94,Busch Stadium,1.04,1.04,466,open,60,5,out,C3,0,left shade,-0.02,slider,hit into play,84.751,7.5928,0.9795,2530,0.497,2.3064,84.3,field out,win
G2023-0002,PA000027,1,2023-06-03,2023,regular season,CHC,MIL,P100,right,24,6,3,0.22,0.2077,0.22,10,B100,left,102,0.322,0.3133,0.224,0.6489,0.25,0.746,85,6,1.5,2450,6.1,0.5148,2.328,,,,,,0,0,0,0,0,0,0,2,3,top,-1,false,false,false,0.94,Busch Stadium,1.04,1.04,466,open,60,5,out,C3,0,left shade,-0.02,sweeper,called strike,89.2701,2.7124,7.5336,2462,-0.1978,2.2997,,field out,win
G2023-0002,PA000027,2,2023-06-03,2023,regular season,CHC,MIL,P100,right,24,6,3,0.22,0.2077,0.22,10,B100,left,102,0.322,0.3133,0.224,0.6489,0.25,0.746,85,6,1.5,2450,6.1,0.5148,2.328,sweeper,,,called strike,89.2701,0,0,0,0,0,0,1,2,3,top,-1,false,false,false,0.94,Busch Stadium,1.04,1.04,466,open,60,5,out,C3,0,left shade,-0.02,curveball,ball,78.5732,8.8862,-6.1546,2733,-0.5229,2.0158,,field out,win
G2023-0002,PA000027,3,2023-06-03,2023,regular season,CHC,MIL,P100,right,24,6,3,0.22,0.2077,0.22,10,B100,left,102,0.322,0.3133,0.224,0.6489,0.25,0.746,85,6,1.5,2450,6.1,0.5148,2.328,curveball,sweeper,,ball,78.5732,-6.4268,-1.8862,7.6546,1.0377,0.3122,1,0,2,3,top,-1,false,false,false,0.94,Busch Stadium,1.04,1.04,466,open,60,5,out,C3,0,left shade,-0.02,slider,foul,85.9674,6.047,1.7486,2563,0.4544,2.0968,,field out,win
G2023-0002,PA000028,1,2023-06-03,2023,regular season,CHC,MIL,P100,right,24,6,3,0.22,0.2226,0.22,10,B100,left,102,0.322,0.3174,0.224,0.6446,0.25,0.746,85,6,1.5,2450,6.1,0.1477,1.9245,,,,,,0,0,0,0,0,0,0,2,3,top,-1,false,false,false,0.94,Busch Stadium,1.04,1.04,466,open,60,5,out,C3,0,left shade,-0.02,sweeper,called strike,88.0591,2.4231,8.4875,2497,-0.3406,3.0544,,field out,win
G2023-0002,PA000028,2,2023-06-03,2023,regular season,CHC,MIL,P100,right,24,6,3,0.22,0.2226,0.22,10,B100,left,102,0.322,0.3174,0.224,0.6446,0.25,0.746,85,6,1.5,2450,6.1,0.1477,1.9245,sweeper,,,called strike,88.0591,0,0,0,0,0,0,1,2,3,top,-1,false,false,false,0.94,Busch Stadium,1.04,1.04,466,open,60,5,out,C3,0,left shade,-0.02,changeup,ball,83.759,-11.6793,3.9784,1845,-0.8692,2.8455,,field out,win
G2023-0002,PA000028,3,2023-06-03,2023,regular season,CHC,MIL,P100,right,24,6,3,0.22,0.2226,0.22,10,B100,left,102,0.322,0.3174,0.224,0.6446,0.25,0.746,85,6,1.5,2450,6.1,0.1477,1.9245,changeup,sweeper,,ball,83.759,-1.241,18.6793,-2.4784,1.0169,-0.921,1,0,2,3,top,-1,false,false,false,0.94,Busch Stadium,1.04,1.04,466,open,60,5,out,C3,0,left shade,-0.02,slider,swinging strike,84.661,5.9827,0.9869,2459,0.7532,2.0347,,field out,win
G2023-0002,PA000029,1,2023-06-03,2023,regular season,CHC,MIL,P100,right,31,6,3,0.22,0.2211,0.22,11,B100,left,102,0.322,0.2751,0.224,0.614,0.25,0.746,85,6,1.5,2450,6.1,0.2149,2.2973,,,,,,0,0,0,0,0,0,0,2,3,top,-1,false,false,false,0.94,Busch Stadium,1.04,1.04,466,open,60,5,out,C3,0,left shade,-0.02,sweeper,called strike,88.4395,3.3951,8.4275,2422,-0.7012,3.1628,,field out,win
G2023-0002,PA000029,2,2023-06-03,2023,regular season,CHC,MIL,P100,right,31,6,3,0.22,0.2211,0.22,11,B100,left,102,0.322,0.2751,0.224,0.614,0.25,0.746,85,6,1.5,2450,6.1,0.2149,2.2973,sweeper,,,called strike,88.4395,0,0,0,0,0,0,1,2,3,top,-1,false,false,false,0.94,Busch Stadium,1.04,1.04,466,open,60,5,out,C3,0,left shade,-0.02,four-seam fastball,ball,95.4761,-4.9269,14.4363,2426,0.0784,2.3412,,field out,win
G2023-0002,PA000029,3,2023-06-03,2023,regular season,CHC,MIL,P100,right,31,6,3,0.22,0.2211,0.22,11,B100,left,102,0.322,0.2751,0.224,0.614,0.25,0.746,85,6,1.5,2450,6.1,0.2149,2.2973,four-seam fastball,sweeper,,ball,95.4761,10.4761,11.9269,-12.9363,0.1365,-0.0439,1,0,2,3,top,-1,false,false,false,0.94,Busch Stadium,1.04,1.04,466,open,60,5,out,C3,0,left shade,-0.02,slider,hit into play,84.3721,5.8293,1.2516,2478,0.8478,1.8235,82.5,field out,win
G2023-0002,PA000030,1,2023-06-03,2023,regular season,CHC,MIL,P100,right,31,6,3,0.22,0.2222,0.22,11,B100,left,102,0.322,0.286,0.224,0.6327,0.25,0.746,85,6,1.5,2450,6.1,0.4692,1.8374,,,,,,0,0,0,0,0,0,0,2,3,top,-1,false,false,false,0.94,Busch Stadium,1.04,1.04,466,open,60,5,out,C3,0,left shade,-0.02,sweeper,called strike,88.0342,2.1757,7.8927,2410,-0.2731,2.8275,,field out,win
G2023-0002,PA000030,2,2023-06-03,2023,regular season,CHC,MIL,P100,right,31,6,3,0.22,0.2222,0.22,11,B100,left,102,0.322,0.286,0.224,0.6327,0.25,0.746,85,6,1.5,2450,6.1,0.4692,1.8374,sweeper,,,called strike,88.0342,0,0,0,0,0,0,1,2,3,top,-1,false,false,false,0.94,Busch Stadium,1.04,1.04,466,open,60,5,out,C3,0,left shade,-0.02,sinker,ball,94.6903,-10.7815,7.7459,2154,0.5626,2.4782,,field out,win
G2023-0002,PA000030,3,2023-06-03,2023,regular season,CHC,MIL,P100,right,31,6,3,0.22,0.2222,0.22,11,B100,left,102,0.322,0.286,0.224,0.6327,0.25,0.746,85,6,1.5,2450,6.1,0.4692,1.8374,sinker,sweeper,,ball,94.6903,9.6903,17.7815,-6.2459,-0.0934,-0.6408,1,0,2,3,top,-1,false,false,false,0.94,Busch Stadium,1.04,1.04,466,open,60,5,out,C3,0,left shade,-0.02,slider,hit into play,85.3097,6.4866,1.0208,2577,0.7509,1.7624,97.2,field out,win
G2023-0002,PA000031,1,2023-06-03,2023,regular season,CHC,MIL,P100,right,31,6,3,0.22,0.2285,0.22,11,B100,left,102,0.322,0.2947,0.224,0.6436,0.25,0.746,85,6,1.5,2450,6.1,0.3358,2.1931,,,,,,0,0,0,0,0,0,0,2,3,top,-1,false,false,false,0.94,Busch Stadium,1.04,1.04,466,open,60,5,out,C3,0,left shade,-0.02,sweeper,called strike,88.4845,3.9395,8.2582,2521,-0.1934,2.3799,,field out,win
G2023-0002,PA000031,2,2023-06-03,2023,regular season,CHC,MIL,P100,right,31,6,3,0.22,0.2285,0.22,11,B100,left,102,0.322,0.2947,0.224,0.6436,0.25,0.746,85,6,1.5,2450,6.1,0.3358,2.1931,sweeper,,,called strike,88.4845,0,0,0,0,0,0,1,2,3,top,-1,false,false,false,0.94,Busch Stadium,1.04,1.04,466,open,60,5,out,C3,0,left shade,-0.02,curveball,ball,79.8393,8.4391,-6.6178,2737,0.8681,2.3871,,field out,win
G2023-0002,PA000031,3,2023-06-03,2023,regular season,CHC,MIL,P100,right,31,6,3,0.22,0.2285,0.22,11,B100,left,102,0.322,0.2947,0.224,0.6436,0.25,0.746,85,6,1.5,2450,6.1,0.3358,2.1931,curveball,sweeper,,ball,79.8393,-5.1607,-1.4391,8.1178,-0.5323,-0.194,1,0,2,3,top,-1,false,false,false,0.94,Busch Stadium,1.04,1.04,466,open,60,5,out,C3,0,left shade,-0.02,slider,swinging strike,85.5367,6.013,1.04,2383,-0.0354,1.5746,,field out,win
G2023-0002,PA000032,1,2023-06-03,2023,regular season,CHC,MIL,P100,right,31,6,3,0.22,0.2232,0.22,11,B100,left,102,0.322,0.298,0.224,0.655,0.25,0.746,85,6,1.5,2450,6.1,0.5904,2.168,,,,,,0,0,0,0,0,0,0,2,3,top,-1,false,false,false,0.94,Busch Stadium,1.04,1.04,466,open,60,5,out,C3,0,left shade,-0.02,sweeper,called strike,88.1268,3.1319,7.124,2508,-0.2724,2.8418,,field out,win
G2023-0002,PA000032,2,2023-06-03,2023,regular season,CHC,MIL,P100,right,31,6,3,0.22,0.2232,0.22,11,B100,left,102,0.322,0.298,0.224,0.655,0.25,0.746,85,6,1.5,2450,6.1,0.5904,2.168,sweeper,,,called strike,88.1268,0,0,0,0,0,0,1,2,3,top,-1,false,false,false,0.94,Busch Stadium,1.04,1.04,466,open,60,5,out,C3,0,left shade,-0.02,changeup,ball,84.9361,-10.1367,4.9708,1724,-0.8178,3.3424,,field out,win
G2023-0002,PA000032,3,2023-06-03,2023,regular season,CHC,MIL,P100,right,31,6,3,0.22,0.2232,0.22,11,B100,left,102,0.322,0.298,0.224,0.655,0.25,0.746,85,6,1.5,2450,6.1,0.5904,2.168,changeup,sweeper,,ball,84.9361,-0.0639,17.1367,-3.4708,1.4082,-1.1744,1,0,2,3,top,-1,false,false,false,0.94,Busch Stadium,1.04,1.04,466,open,60,5,out,C3,0,left shade,-0.02,slider,foul,84.2347,6.5044,0.9875,2435,0.7084,2.5253,,field out,win
G2023-0002,PA000033,1,2023-06-03,2023,regular season,CHC,MIL,P100,right,38,6,3,0.22,0.2204,0.22,12,B100,left,102,0.322,0.3158,0.224,0.6596,0.25,0.746,85,6,1.5,2450,6.1,0.5322,1.9953,,,,,,0,0,0,0,0,0,0,2,3,top,-1,false,false,false,0.94,Busch Stadium,1.04,1.04,466,open,60,5,out,C3,0,left shade,-0.02,sweeper,called strike,88.9931,3.7407,7.549,2497,-0.5408,2.673,,field out,win
G2023-0002,PA000033,2,2023-06-03,2023,regular season,CHC,MIL,P100,right,38,6,3,0.22,0.2204,0.22,12,B100,left,102,0.322,0.3158,0.224,0.6596,0.25,0.746,85,6,1.5,2450,6.1,0.5322,1.9953,sweeper,,,called strike,88.9931,0,0,0,0,0,0,1,2,3,top,-1,false,false,false,0.94,Busch Stadium,1.04,1.04,466,open,60,5,out,C3,0,left shade,-0.02,four-seam fastball,ball,94.7776,-4.4991,14.0676,2393,0.6371,2.0737,,field out,win
G2023-0002,PA000033,3,2023-06-03,2023,regular season,CHC,MIL,P100,right,38,6,3,0.22,0.2204,0.22,12,B100,left,102,0.322,0.3158,0.224,0.6596,0.25,0.746,85,6,1.5,2450,6.1,0.5322,1.9953,four-seam fastball,sweeper,,ball,94.7776,9.7776,11.4991,-12.5676,-0.1049,-0.0784,1,0,2,3,top,-1,false,false,false,0.94,Busch Stadium,1.04,1.04,466,open,60,5,out,C3,0,left shade,-0.02,slider,swinging strike,85.8224,7.1971,0.5932,2539,-0.0345,2.3154,,field out,win
G2023-0002,PA000034,1,2023-06-03,2023,regular season,CHC,MIL,P100,right,38,6,3,0.22,0.2205,0.22,12,B100,left,102,0.322,0.2765,0.224,0.6472,0.25,0.746,85,6,1.5,2450,6.1,0.1627,2.2248,,,,,,0,0,0,0,0,0,0,2,3,top,-1,false,false,false,0.94,Busch Stadium,1.04,1.04,466,open,60,5,out,C3,0,left shade,-0.02,sweeper,called strike,88.3891,2.9317,7.5281,2390,0.3254,2.607,,field out,win
G2023-0002,PA000034,2,2023-06-03,2023,regular season,CHC,MIL,P100,right,38,6,3,0.22,0.2205,0.22,12,B100,left,102,0.322,0.2765,0.224,0.6472,0.25,0.746,85,6,1.5,2450,6.1,0.1627,2.2248,sweeper,,,called strike,88.3891,0,0,0,0,0,0,1,2,3,top,-1,false,false,false,0.94,Busch Stadium,1.04,1.04,466,open,60,5,out,C3,0,left shade,-0.02,sinker,ball,94.6216,-9.8873,8.3755,2183,0.8928,2.4105,,field out,win
